,TSLA,X4958.TW,X2330.TW,X1536.TW,X3501.TW,X603305.SS,X300750.SZ,X600885.SS,DAN,TEL
2021/3/30,584.4500948,127.3067519,597.8037488,113.4416447,52.38977387,30.92595146,303.8533104,47.2638795,23.55400751,126.706949
2021/3/31,619.9389371,125.471229,586.5067453,115.2230361,52.89370139,30.871896,307.6165615,48.72453736,24.50453567,126.7704949
2021/4/1,643.908747,121.1401003,576.4549297,115.2244371,52.88625368,31.16439985,310.6571749,48.54697516,24.19224949,128.3559413
2021/4/2,618.1102244,119.2783526,603.5767619,113.0312395,53.08643204,30.47341774,329.2083334,49.23011316,24.46808491,130.2362933
2021/4/5,644.14244,118.7053377,596.7178938,114.0257355,53.10638026,30.99944393,326.4300513,48.95259138,24.51575689,130.3358335
2021/4/6,663.7900806,118.7953202,596.4441497,113.7196298,53.0810528,31.0099646,326.4497387,48.96597331,24.64142935,132.2752012
2021/4/7,673.4241031,118.0763472,597.6735503,113.5055147,53.05818596,31.4336783,321.8932294,48.48505961,25.02476435,131.8545031
2021/4/8,654.8195876,116.5598416,604.6213303,116.4362591,53.33393719,31.51901235,314.4602391,48.08602981,24.28921445,129.2411691
2021/4/9,666.7694272,115.5640518,606.8699961,115.4220814,53.71527371,31.53225443,314.1062901,48.31999716,24.39272845,130.6628126
2021/4/12,659.7562401,112.8123362,599.9956093,116.1804754,54.0067632,31.37056445,297.0244268,47.7344484,25.77942838,131.2461896
2021/4/13,673.7790186,114.5090367,599.5573989,110.6047886,53.58111256,30.8470873,306.3939314,48.64046842,26.73691064,131.6516324
2021/4/14,738.0690206,111.9756711,603.858162,112.1415605,53.18226383,30.43059929,315.4373875,48.60909342,25.57903231,131.2075591
2021/4/15,719.7791055,107.7965207,613.1805913,111.6550975,52.74780846,30.88982351,340.3258273,50.98979589,26.47362449,130.6951225
2021/4/16,724.4601925,108.5586152,614.8397447,110.7042058,52.5471994,31.00642413,326.4449784,50.86903694,26.75501201,132.5359879
2021/4/19,719.9782922,111.0375914,604.9527769,109.6412208,53.24891541,31.16670202,323.5807192,49.94365098,26.8961083,133.2755867
2021/4/20,717.5518853,108.1585003,606.3573536,108.5171274,53.65507117,31.98939025,360.6752603,53.11772869,26.88347518,130.6138538
2021/4/21,710.2817475,106.1569501,601.5347336,109.7829279,54.36035172,31.45977772,350.2994103,52.17134904,25.977206,128.4653955
2021/4/22,736.1207094,103.6825519,589.4308853,107.7648421,54.35201035,31.2010839,347.2757794,51.7101882,27.16549828,133.5944537
2021/4/23,700.892685,102.7435218,575.1757214,103.803022,54.19173828,31.52868469,351.7742792,51.35145185,26.8888735,131.5249676
2021/4/26,712.2211658,103.3481337,591.9875487,103.1145683,53.42780053,31.13535739,364.5156135,52.28203928,27.80014385,134.3405595
2021/4/27,730.7160091,103.2790344,603.137793,103.0990282,54.17191086,30.94221697,342.5111104,53.49237114,27.3440526,134.7637217
2021/4/28,699.7409176,105.5537912,616.3714151,102.5276592,54.22506313,31.0666671,352.614104,54.49261865,28.04653687,135.2900051
2021/4/29,689.2599526,103.5367044,598.6435629,101.2605415,54.89148096,32.66008558,362.5148663,55.14687862,28.02982202,136.1549669
2021/4/30,672.068157,105.1179103,594.2044577,102.2290971,54.56638028,31.92545046,375.4342861,56.03919918,26.81391887,138.459224
